##################################################
Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-09-16/vertex_ai/gemini-2.5-flash/merged/merged_graph_4.ttl
Number of Nodes : 397
Number of edges : 747
cumulative number of nodes : 397
degree_histogram : [0, 128, 68, 63, 42, 24, 14, 9, 8, 6, 8, 7, 4, 5, 2, 2, 1, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.004751545683535608
Average degree connectivity : {4: 4.767857142857143, 9: 3.462962962962963, 6: 4.392857142857143, 1: 0.2734375, 5: 2.8916666666666666, 2: 0.6764705882352942, 14: 5.178571428571429, 3: 2.4232804232804233, 10: 2.4625, 11: 4.116883116883117, 22: 2.227272727272727, 7: 3.3492063492063493, 12: 3.7916666666666665, 8: 4.609375, 15: 3.066666666666667, 35: 5.4, 23: 3.0217391304347827, 16: 3.4375, 13: 4.2, 24: 2.875, 17: 7.647058823529412}
#### Subject, Object, predicate ####
OrangeCorp_extra_node_2,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
ChangeRequest_RouterUpgrade,JohnDoe,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
ChangeRequest_RouterUpgrade,StandardChangeType,{'label': 'changeRequestType', 'color': 'white'}
ChangeRequest_RouterUpgrade,InternalInterventionCategory,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_RouterUpgrade,SoftwareUpgradeCause,{'label': 'changeRequestChangeCause', 'color': 'white'}
ChangeRequest_RouterUpgrade,ScheduledStatus,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
ChangeRequest_RouterUpgrade,PreventativeMaintenanceCategory,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_RouterUpgrade,RouterCore01,{'label': 'changeRequestImpact', 'color': 'white'}
RouterOSUpgradePlan,RouterOSUpgradePreCondition,{'label': 'operationPlanPreCondition', 'color': 'white'}
RouterOSUpgradePlan,RouterUpgradePreCondition,{'label': 'operationPlanPreCondition', 'color': 'white'}
RouterOSUpgradePlan,RouterUpgradePostCondition,{'label': 'operationPlanPostCondition', 'color': 'white'}
RouterOSUpgradePlan,RouterOSUpgradePreCheck,{'label': 'operationPlanPreCondition', 'color': 'white'}
RouterOSUpgradePlan,RouterOSUpgradePostCondition,{'label': 'operationPlanPostCondition', 'color': 'white'}
RouterOSUpgradePlan,RouterOSUpgradePostCheck,{'label': 'operationPlanPostCondition', 'color': 'white'}
Event_TT_StatusChange_Resolved,TicketingSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Router01,RackA1_U42,{'label': 'locatedAtLocus', 'color': 'white'}
Router01,In Production,{'label': 'resourceUsageState', 'color': 'white'}
Router01,CustomerPortalApp,{'label': 'resourceForApplication', 'color': 'white'}
Router01,NetworkOpsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
Router01,Router,{'label': 'resourceType', 'color': 'white'}
Router01,192.168.1.1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Router01_Eth0,Link_Router01_ServerWeb01,{'label': 'networkInterfaceConnects', 'color': 'white'}
Router01_Eth0,up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
Router01_Eth0,Router01,{'label': 'networkInterfaceOf', 'color': 'white'}
TT_20240315_001,Event_RouterDown,{'label': 'documentStatusHistory', 'color': 'white'}
TT_20240315_001,Router01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20240315_001,CustomerPortalApp,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TT_20240315_001,AliceSmith,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20240315_001,P1,{'label': 'troubleTicketPriority', 'color': 'white'}
TT_20240315_001,Failure,{'label': 'troubleTicketType', 'color': 'white'}
TT_20240315_001,Customer,{'label': 'troubleTicketOrigin', 'color': 'white'}
TT_20240315_001,Major,{'label': 'troubleTicketSeverity', 'color': 'white'}
TT_20240315_001,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TT_20240315_001,RouterRestartProcedure,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
TT_20240315_001,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white'}
Event_RouterDown,Critical,{'label': 'alarmSeverity', 'color': 'white'}
Event_RouterDown,Router01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_RouterDown,MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
CoreRouter02,NetworkOperationsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
CoreRouter02,OperationalState_extra_node_0,{'label': 'resourceUsageState', 'color': 'white'}
CoreRouter02,RackA1,{'label': 'locatedAtLocus', 'color': 'white'}
CoreRouter02,Router,{'label': 'resourceType', 'color': 'white'}
CoreRouter02,IP_10_0_0_2,{'label': 'resourceManagementIPAddress', 'color': 'white'}
CoreRouter02,RouterType,{'label': 'resourceType', 'color': 'white'}
CoreRouter02,NetworkTeam,{'label': 'resourceManagedBy', 'color': 'white'}
CoreRouter02,CiscoASR9K,{'label': 'resourceProductModel', 'color': 'white'}
NetworkOperationsTeam,PhoneContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
NetworkOperationsTeam,OrangeCorp,{'label': 'org#unitOf', 'color': 'white'}
NetworkOperationsTeam,Hotline,{'label': 'agentPreferredContactMethod', 'color': 'white'}
TT_2231026_001_Note2,JohnDoe,{'label': 'creator', 'color': 'white'}
TT_2231026_001_Note2,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TT_2231026_001_Note2,InterfaceUpAction,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white'}
TT_2231026_001_Note2,Corrective Action,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TT_2231026_001_Note2,TT_20231026_001,{'label': 'isPartOf', 'color': 'white'}
TT_20231026_001_Screenshot,TT_20231026_001,{'label': 'isPartOf', 'color': 'white'}
RackA1_U42,ServerRoomA,{'label': 'bot#containsZone', 'color': 'white'}
HP_ProLiant_DL380,HPE,{'label': 'productManufacturedBy', 'color': 'white'}
WebServer_CP_02,CustomerPortalApp,{'label': 'resourceForApplication', 'color': 'white'}
WebServer_CP_02,10.0.0.11,{'label': 'resourceManagementIPAddress', 'color': 'white'}
WebServer_CP_02,HP_ProLiant_DL380,{'label': 'resourceProductModel', 'color': 'white'}
WebServer_CP_02,In Production,{'label': 'resourceUsageState', 'color': 'white'}
WebServer_CP_02,Rack_A1_L06,{'label': 'locatedAtLocus', 'color': 'white'}
WebServer_CP_02,AppSupportTeam,{'label': 'resourceManagedBy', 'color': 'white'}
WebServer_CP_02,VirtualCenter_01,{'label': 'clusterController', 'color': 'white'}
WebServer_CP_02,Server,{'label': 'resourceType', 'color': 'white'}
Event_TT_StatusChange_InProgress,TicketingSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
TroubleTicketNote_Diagnosis,InternalCommentType,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleTicketNote_Diagnosis,JohnDoe,{'label': 'creator', 'color': 'white'}
TroubleTicketNote_Diagnosis,TroubleTicket_CR01_InterfaceDown,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_Diagnosis,TroubleTicket_20240423_001,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_Diagnosis,DiagnosisOperationType,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TroubleTicketNote_Resolution,CorrectiveActionOperationType,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TroubleTicketNote_Resolution,InternalCommentType,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleTicketNote_Resolution,Action_RestartInterface,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white'}
TroubleTicketNote_Resolution,JohnDoe,{'label': 'creator', 'color': 'white'}
TroubleTicketNote_Resolution,ResolutionOperationType,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TroubleTicketNote_Resolution,TroubleTicket_CR01_InterfaceDown,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_Resolution,TroubleTicket_20240423_001,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_Resolution,Action_BringUpInterface,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white'}
CR_20240310_005,Software upgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
CR_20240310_005,AliceSmith,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
CR_20240310_005,Standard Change,{'label': 'changeRequestType', 'color': 'white'}
CR_20240310_005,OperationPlan_RouterRestart,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
CR_20240310_005,Event_ConfigChange,{'label': 'documentStatusHistory', 'color': 'white'}
CR_20240310_005,Closed,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
CR_20240310_005,Preventative maintenance,{'label': 'changeRequestCategory', 'color': 'white'}
CR_20240310_005,NetworkOpsTeam,{'label': 'changeRequestActorParty', 'color': 'white'}
CR_20240310_005,Router01,{'label': 'changeRequestImpact', 'color': 'white'}
CR_20240310_005,Scheduled,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
CustomerPortal_Prod,WebServer_CP_01,{'label': 'subSystem', 'color': 'white'}
CustomerPortal_Prod,AppSupportTeam,{'label': 'applicationModuleSupportTeam', 'color': 'white'}
CustomerPortal_Prod,NOC_Team,{'label': 'applicationModuleSupportGroup', 'color': 'white'}
CustomerPortal_Prod,JaneSmith,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
CustomerPortal_Prod,HotlineTeam,{'label': 'applicationModuleHotlineGroup', 'color': 'white'}
CustomerPortal_Prod,In Production,{'label': 'applicationModuleStatus', 'color': 'white'}
CustomerPortal_Prod,SLA_Gold,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
CustomerPortal_Prod,CustomerPortalApp,{'label': 'applicationModuleOf', 'color': 'white'}
AliceSmith,NetworkOpsTeam,{'label': 'org#memberOf', 'color': 'white'}
AliceSmith,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
AliceSmith,mailto:alice.smith@example.com,{'label': 'mbox', 'color': 'white'}
CustomerPortal_Dev,In Development,{'label': 'applicationModuleStatus', 'color': 'white'}
CustomerPortal_Dev,CustomerPortalApp,{'label': 'applicationModuleOf', 'color': 'white'}
CustomerPortal_Dev,AppSupportTeam,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
VirtualCenter_01,Virtualization Manager,{'label': 'resourceType', 'color': 'white'}
VirtualCenter_01,AppSupportTeam,{'label': 'resourceManagedBy', 'color': 'white'}
RouterCore01_Gi0_0_0,PhysicalInterfaceType,{'label': 'networkInterfaceType', 'color': 'white'}
RouterCore01_Gi0_0_0,RouterCore01,{'label': 'networkInterfaceOf', 'color': 'white'}
RouterCore01_Gi0_0_0,Link_WS01_CR01,{'label': 'networkInterfaceConnects', 'color': 'white'}
RouterCore01_Gi0_0_0,UpOperationalStatus,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
RouterCore01_Gi0_0_0,UpAdminStatus,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
WebServer_CP_01_ETH0,WebServer_CP_01,{'label': 'networkInterfaceOf', 'color': 'white'}
WebServer_CP_01_ETH0,up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
WebServer_CP_01_ETH0,Link_Router_Web_CP,{'label': 'networkInterfaceConnects', 'color': 'white'}
TT_20240423_001_Note1,JohnDoe,{'label': 'creator', 'color': 'white'}
TT_20240423_001_Note1,TT_20240423_001,{'label': 'isPartOf', 'color': 'white'}
TT_20240423_001_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TT_20240423_001_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
VPNService,Resource Facing Service,{'label': 'serviceType', 'color': 'white'}
VPNService,Router_Core_01,{'label': 'subSystem', 'color': 'white'}
CustomerPortalProdModule,CustomerPortalApp,{'label': 'applicationModuleOf', 'color': 'white'}
CustomerPortalProdModule,AppSupportTeam,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
CustomerPortalProdModule,InProductionStatus,{'label': 'applicationModuleStatus', 'color': 'white'}
CustomerPortalProdModule,JaneSmith,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
WebAppServer01_Eth0,Link_WebAppServer01_EdgeSwitch05,{'label': 'networkInterfaceConnects', 'color': 'white'}
WebAppServer01_Eth0,WebAppServer01,{'label': 'networkInterfaceOf', 'color': 'white'}
WebAppServer01_Eth0,up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
Link_WebAppServer01_EdgeSwitch05,EdgeSwitch05,{'label': 'networkLinkTerminationResource', 'color': 'white'}
Link_WebAppServer01_EdgeSwitch05,WebAppServer01,{'label': 'networkLinkTerminationResource', 'color': 'white'}
MonitoringSystemApp,High,{'label': 'applicationBusinessImportance', 'color': 'white'}
MonitoringSystemApp,Internal Tool,{'label': 'applicationType', 'color': 'white'}
TroubleTicket_20240423_001,Event_InterfaceDown,{'label': 'troubleTicketTrigger', 'color': 'white'}
TroubleTicket_20240423_001,WebServer01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TroubleTicket_20240423_001,BlockingSeverity,{'label': 'troubleTicketSeverity', 'color': 'white'}
TroubleTicket_20240423_001,InProgressStatus,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TroubleTicket_20240423_001,AppSupportTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TroubleTicket_20240423_001,CustomerPortalApp,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TroubleTicket_20240423_001,P1Priority,{'label': 'troubleTicketPriority', 'color': 'white'}
TroubleTicket_20240423_001,CustomerOrigin,{'label': 'troubleTicketOrigin', 'color': 'white'}
TroubleTicket_20240423_001,FailureType,{'label': 'troubleTicketType', 'color': 'white'}
Cisco_ASR9K,CiscoSystems,{'label': 'productManufacturedBy', 'color': 'white'}
Link_EdgeSwitch05_CoreRouter01,CoreRouter01,{'label': 'networkLinkTerminationResource', 'color': 'white'}
Link_EdgeSwitch05_CoreRouter01,EdgeSwitch05,{'label': 'networkLinkTerminationResource', 'color': 'white'}
Event_LoginFailure,MonitoringSystemApp,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_LoginFailure,Warning,{'label': 'alarmSeverity', 'color': 'white'}
Event_LoginFailure,ExternalAttacker,{'label': 'logOriginatingAgent', 'color': 'white'}
Event_LoginFailure,WebServer_CP_01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
WANLinkParisLyon,NetworkTeam,{'label': 'resourceManagedBy', 'color': 'white'}
WANLinkParisLyon,CoreRouterLyon01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
WANLinkParisLyon,CoreRouter01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
CRM_Application,Business Critical,{'label': 'applicationType', 'color': 'white'}
CRM_Application,High,{'label': 'applicationBusinessImportance', 'color': 'white'}
CustomerPortalProd,BobJohnson,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
CustomerPortalProd,OrangeCorp_extra_node_1,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
CustomerPortalProd,In Production,{'label': 'applicationModuleStatus', 'color': 'white'}
CustomerPortalProd,OrangeCorp,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
CustomerPortalProd,Platinum,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
CustomerPortalProd,CustomerPortalApp,{'label': 'applicationModuleOf', 'color': 'white'}
CR02_Eth0_0,UpState,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
CR02_Eth0_0,PhysicalInterfaceType,{'label': 'networkInterfaceType', 'color': 'white'}
CR02_Eth0_0,CoreRouter02,{'label': 'networkInterfaceOf', 'color': 'white'}
CR02_Eth0_0,WANLinkParisLyon,{'label': 'networkInterfaceConnects', 'color': 'white'}
NOC_Team,OrangeCorp_extra_node_2,{'label': 'org#unitOf', 'color': 'white'}
NOC_Team,Phone,{'label': 'agentPreferredContactMethod', 'color': 'white'}
NOC_Team,OrangeCorp,{'label': 'org#unitOf', 'color': 'white'}
OrangeCorp_extra_node_2,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
CustomerPortal_App,Critical,{'label': 'applicationBusinessImportance', 'color': 'white'}
CustomerPortal_App,Web Application,{'label': 'applicationType', 'color': 'white'}
CoreRouterLyon01,NetworkTeam,{'label': 'resourceManagedBy', 'color': 'white'}
CoreRouterLyon01,RouterType,{'label': 'resourceType', 'color': 'white'}
WS01_Eth0,UpState,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
WS01_Eth0,WebServer01,{'label': 'networkInterfaceOf', 'color': 'white'}
WS01_Eth0,VirtualInterfaceType,{'label': 'networkInterfaceType', 'color': 'white'}
ChangeRequest_20240424_001,ScheduledStatus,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
ChangeRequest_20240424_001,PreventativeMaintenanceCategory,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_20240424_001,JohnDoe,{'label': 'changeRequestPilotParty', 'color': 'white'}
ChangeRequest_20240424_001,SoftwareUpgradeCause,{'label': 'changeRequestChangeCause', 'color': 'white'}
ChangeRequest_20240424_001,RouterCore01,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_20240424_001,StandardChangeType,{'label': 'changeRequestType', 'color': 'white'}
Event_InterfaceUp,InformationalSeverity,{'label': 'alarmSeverity', 'color': 'white'}
Event_InterfaceUp,RouterCore01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_InterfaceUp,MonitoringSystemApp,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_InterfaceUp,Action_RestartInterface,{'label': 'alarmMitigatedBy', 'color': 'white'}
Event_InterfaceUp,Cleared,{'label': 'alarmSeverity', 'color': 'white'}
Event_InterfaceUp,JohnDoe,{'label': 'logOriginatingAgent', 'color': 'white'}
Event_InterfaceUp,Router_Core_01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_InterfaceUp,NMSApplication,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
InterfaceUpAction,NetworkInterfaceRestoreProcedure,{'label': 'hasProcedure', 'color': 'white'}
WebServer01_Eth0,UpAdminStatus,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
WebServer01_Eth0,Link_WS01_CR01,{'label': 'networkInterfaceConnects', 'color': 'white'}
WebServer01_Eth0,WebServer01,{'label': 'networkInterfaceOf', 'color': 'white'}
WebServer01_Eth0,UpState,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
WebServer01_Eth0,PhysicalInterfaceType,{'label': 'networkInterfaceType', 'color': 'white'}
WebServer01_Eth0,UpOperationalStatus,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
JaneSmith,WebServer_CP_01,{'label': 'agentManagesResource', 'color': 'white'}
JaneSmith,PhoneContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
JaneSmith,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
JaneSmith,AppServer_CRM_Prod,{'label': 'agentManagesResource', 'color': 'white'}
JaneSmith,ApplicationSupportTeam,{'label': 'org#memberOf', 'color': 'white'}
JaneSmith,AppSupport_Team,{'label': 'org#memberOf', 'color': 'white'}
JaneSmith,AppSupportTeam,{'label': 'org#memberOf', 'color': 'white'}
Link_WS01_CR01,RouterCore01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
Link_WS01_CR01,WebServer01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
Link_WS01_CR01,NetworkOperationsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
RouterRestartProcedure,RouterReachable,{'label': 'operationPlanPostCondition', 'color': 'white'}
RouterRestartProcedure,RouterUnreachable,{'label': 'operationPlanPreCondition', 'color': 'white'}
Action_UpgradeRouterOS,RouterCore01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Action_UpgradeRouterOS,RouterOSUpgradePlan,{'label': 'usedProcedure', 'color': 'white'}
Action_UpgradeRouterOS,JohnDoe,{'label': 'logOriginatingAgent', 'color': 'white'}
CoreRouter01_Gi0_0_0,Link_EdgeSwitch05_CoreRouter01,{'label': 'networkInterfaceConnects', 'color': 'white'}
CoreRouter01_Gi0_0_0,CoreRouter01,{'label': 'networkInterfaceOf', 'color': 'white'}
CoreRouter01_Gi0_0_0,up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
Event_CR01_Eth0_Down,NMSApplication,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_CR01_Eth0_Down,MajorSeverity,{'label': 'alarmSeverity', 'color': 'white'}
Event_CR01_Eth0_Down,CR01_Eth0_0,{'label': 'logOriginatingManagedObject', 'color': 'white'}
OP_RouterUpgrade,PreCond_BackupComplete,{'label': 'operationPlanPreCondition', 'color': 'white'}
OP_RouterUpgrade,PostCond_ServiceRestored,{'label': 'operationPlanPostCondition', 'color': 'white'}
Action_RestartInterface,TroubleTicket_20240423_001,{'label': 'isPartOf', 'color': 'white'}
Action_RestartInterface,RouterInterfaceRestartPlan,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
JaneSmith_extra_node_0,CustomerPortalAppModule,{'label': 'agentManagesResource', 'color': 'white'}
JaneSmith_extra_node_0,mailto:jane.smith@example.com,{'label': 'mbox', 'color': 'white'}
JaneSmith_extra_node_0,AppSupportTeam,{'label': 'org#memberOf', 'color': 'white'}
